iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,snr_dither_db,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
24,24480,0,8,3994,3.559534680988264,3.582185392609148,260.4084054514545,253.12675294373383,0.9720375673162436,1.569445308402515,0.0,-595.248334900446,-595.248334900446,-595.248334900446,-151.19363888413935,126.03941479894445,phase,-70.45900875678979,dither_fold,0.9996974430425122,-179.68420938315563,-70.45900875678979,-0.29814178607248243,-0.5317312582705848,283.875,-15.32035609449988,7.171862259249515,-6.128503349708136,3.609652701426919,-1.3103826162305874,-9.034875280682005,0.09559402316172515,-1.7931686512760807,-6.128503349708135,3.60965270142692,-1.3103826162305872,-9.034875280682005,0.09559402316172609,-1.7931686512760807,-3.036962203685758,-2.9894913305693036,0.28914133370548445,-6.128503349708136,3.609652701426919,-1.3103826162305874,-6.128503349708135,3.60965270142692,-1.3103826162305872,nan,-3.036962203685758,nan,-2.9894913305693036,False,17.65668746246349,d5289b3cf39f6dd7,,3.559534680988264,3.582185392609148,-0.00030255695748782063,dither_mag,-595.248334900446,5,-1.8587325444329004,-4.324654463153475,0.9984934223998856,1.001673093091883,0.0,,,,,,,
25,25500,0,8,3068,-6.3150722870222165,-6.118899258598082,258.95279496594355,251.57452921517083,0.9715072944018887,2.469186470138158,0.0,-95.91026135667167,-95.91026135667167,-95.91026135667167,-493.4115991840666,118.6122966919773,phase,-62.60795272103674,dither_fold,1.0065644699186351,-196.30148733560944,-62.60795272103674,-0.3667131065770661,-0.6219050401133583,283.75,-15.23746271534349,6.9361443942033185,-6.3912309929003115,4.559080193043062,-1.3540250818771282,-9.16042407744695,0.661319369106313,-1.8140239331307226,-6.3912309929003115,4.559080193043062,-1.3540250818771282,-9.160424077446947,0.6613193691063137,-1.8140239331307222,-8.22576792412315,-8.150905220334012,0.32344127875411566,-6.3912309929003115,4.559080193043062,-1.3540250818771282,-6.3912309929003115,4.559080193043062,-1.3540250818771282,nan,-8.22576792412315,nan,-8.150905220334012,False,15.166285033466156,4b93262a301a423b,,-6.3150722870222165,-6.118899258598082,0.00656446991863513,dither_mag,-95.91026135667167,6,-4.072342820548054,-6.462692067716423,0.999640473906063,1.0005298933369016,0.0,,,,,,,
26,26520,0,8,6266,3.7584910589449603,3.33946068850374,258.46299796437927,250.8997790451272,0.9707377110889411,1.515622345186255,0.0,-189.51383516494545,-189.51383516494545,-189.51383516494545,-505.45093524784664,120.98982797321861,phase,-67.70533617875004,dither_fold,1.0113933215491833,-178.041079973615,-67.70533617875004,-0.30257768707345184,-0.5340310910391514,282.625,-15.378134594524244,6.87162369985145,-6.226732784414887,3.7474890509494463,-1.3266997980755626,-8.514270381984971,4.587661073431212,-1.7066894322234172,-6.226732784414885,3.747489050949447,-1.3266997980755624,-8.514270381984971,4.58766107343121,-1.7066894322234172,-3.79580772628963,-3.7803060623398554,1.0302259522648574,-6.226732784414887,3.7474890509494463,-1.3266997980755626,-6.226732784414885,3.747489050949447,-1.3266997980755624,nan,-3.79580772628963,nan,-3.7803060623398554,False,16.1226882340777,9eeea02e10eb5ab1,,3.7584910589449603,3.33946068850374,0.011393321549183266,dither_mag,-189.51383516494545,7,-2.756397833356237,-5.294499844015673,1.0016335883428011,0.9985574779110641,0.0,,,,,,,
27,27540,0,8,3418,-3.5660848469737667,-2.684954787615857,256.973892039858,247.55580260394123,0.9633500144269287,1.2819909946911219,0.0,-217.823936221927,-217.823936221927,-217.823936221927,-372.21019689323657,119.4925884410624,phase,-60.23046745136777,dither_fold,0.9852630717244528,-190.53099749250072,-60.23046745136777,-0.3511452116162069,-0.5988355083564578,285.5625,-15.269662350130158,6.434800200360091,-6.3427813345149815,4.357883075952749,-1.3459769658662761,-8.982355685811031,0.20352130441055266,-1.7844444660815668,-6.342781334514981,4.35788307595275,-1.3459769658662761,-8.982355685811031,0.20352130441055172,-1.7844444660815668,-7.098022391780648,-7.15741302699114,0.13315599956269766,-6.3427813345149815,4.357883075952749,-1.3459769658662761,-6.342781334514981,4.35788307595275,-1.3459769658662761,nan,-7.098022391780648,nan,-7.15741302699114,False,15.924208640750486,aebb99ff8d5de0d3,,-3.5660848469737667,-2.684954787615857,-0.014736928275547179,dither_mag,-217.823936221927,8,-4.002491925014889,-6.235591565276858,0.9990504129315885,1.0011712389580658,0.0,,,,,,,
28,28560,0,8,7318,-2.4285331127517376,-5.003595317917571,259.3057734216163,252.87382624636396,0.9751955111126879,1.5480422948246204,0.0,-239.26913503574866,-239.26913503574866,-239.26913503574866,-562.2761531868643,128.04757896236305,phase,-67.6117252225407,dither_fold,1.0027972179208773,-175.89491615867283,-67.6117252225407,-0.299274220040558,-0.5279376110468327,279.875,-15.563313094720472,6.868823193568863,-5.6250615824481285,4.199674832000529,-1.226754415689058,-8.118065820975703,0.8556971466691625,-1.6408747210923096,-5.625061582448128,4.19967483200053,-1.2267544156890577,-8.118065820975703,0.8556971466691633,-1.6408747210923096,-5.1782326035741155,-5.13438985570465,1.079122743820566,-5.6250615824481285,4.199674832000529,-1.226754415689058,-5.625061582448128,4.19967483200053,-1.2267544156890577,nan,-5.1782326035741155,nan,-5.13438985570465,False,16.670911985242203,f49b2455de2b2530,,-2.4285331127517376,-5.003595317917571,0.002797217920877282,dither_mag,-239.26913503574866,9,-4.853286417926341,-7.984801184096622,0.9995394612323981,1.000682519539772,0.0,,,,,,,
29,29580,0,7,2022,4.497047732194153,5.717867745471061,260.19707218063496,252.91081010298396,0.9719971404113544,1.4213515329559816,0.0,-221.58602635865648,-221.58602635865648,-221.58602635865648,-471.54029696364563,122.871431741887,phase,-65.59127760870453,dither_fold,1.0034718258678728,-174.884635684433,-65.59127760870453,-0.2952906696042188,-0.5226406959939817,282.2857142857143,-15.330476756558282,7.337323673530833,-5.533770151576024,4.587872246407977,-1.2115897261754194,-7.88005800177321,1.9828795902099141,-1.6013385385005334,-5.533770151576024,4.587872246407975,-1.2115897261754194,-7.88005800177321,1.9828795902099134,-1.6013385385005334,-4.979781962887505,-4.962288509011684,-0.7275633035137319,-5.533770151576024,4.587872246407977,-1.2115897261754194,-5.533770151576024,4.587872246407975,-1.2115897261754194,nan,-4.979781962887505,nan,-4.962288509011684,False,18.609519062647617,3a04e2eaacd5b71d,,4.497047732194153,5.717867745471061,0.0034718258678727576,dither_mag,-221.58602635865648,10,-3.2785945049854495,-5.984912436329473,1.0001467509499546,1.000076638847082,0.0,,,,,,,
30,30600,0,8,414,-0.3881291116395763,-3.3070076561689916,258.11791029760036,250.07421781922514,0.968837139317062,1.2861287743387066,0.0,-212.02732378138066,-212.02732378138066,-212.02732378138066,-363.0075091479567,112.47352408976676,phase,-61.62779679061797,dither_fold,1.0002673703068712,-187.32013622256434,-61.62779679061797,-0.36248082149169575,-0.6059969985810294,283.0,-15.656068206452623,7.109755525312066,-6.816307545939644,3.9586154099315363,-1.4246358049733627,-9.548073515574965,0.5687195567330585,-1.878417527504147,-6.816307545939645,3.9586154099315345,-1.4246358049733632,-9.548073515574965,0.5687195567330593,-1.878417527504147,-7.908722836599057,-7.910466448926727,0.9413920422466351,-6.816307545939644,3.9586154099315363,-1.4246358049733627,-6.816307545939645,3.9586154099315345,-1.4246358049733632,nan,-7.908722836599057,nan,-7.910466448926727,False,16.195152686320895,8a760effa868af40,,-0.3881291116395763,-3.3070076561689916,0.0002673703068711841,dither_mag,-212.02732378138066,11,-3.414419761573869,-7.142276416947491,1.0001935476201052,1.0000298579652818,0.0,,,,,,,
31,31620,0,8,5018,-4.878190884623942,-4.77453280329749,258.2418206307963,251.31394266006095,0.9731729045519701,1.4617319712622356,0.0,-201.88218345664086,-201.88218345664086,-201.88218345664086,-466.836003378133,114.4660921951089,phase,-62.284582876230196,dither_fold,0.9978110151969793,-188.76356366898017,-62.284582876230196,-0.3466049573129177,-0.5919975900825919,282.75,-15.213835078336642,5.9439728081665235,-5.915621081660864,4.057842830379943,-1.2750201132327017,-9.003933418032306,0.2637728398758844,-1.7880288069821106,-5.915621081660864,4.057842830379943,-1.2750201132327017,-9.003933418032307,0.26377283987588257,-1.7880288069821109,-5.066619159440602,-5.069303981022502,-1.088370202745871,-5.915621081660864,4.057842830379943,-1.2750201132327017,-5.915621081660864,4.057842830379943,-1.2750201132327017,nan,-5.066619159440602,nan,-5.069303981022502,False,16.5627542436569,896c143df1faca1a,,-4.878190884623942,-4.77453280329749,-0.002188984803020655,dither_mag,-201.88218345664086,12,-5.121456178356348,-8.813313004349201,0.9998104011368367,1.000413782147772,0.0,,,,,,,
32,32640,0,8,3724,1.4545136852521448,1.8974311360777127,261.75614574595915,253.77831294995704,0.9695218892635102,2.684480349866662,0.0,-366.0791660695096,-366.0791660695096,-366.0791660695096,-474.2705841867155,123.72656064273966,phase,-62.638353290146064,dither_fold,0.9985929056899835,-173.242505318055,-62.638353290146064,-0.2961453711138002,-0.5213606280272717,284.5,-15.426398901664445,7.225151516533199,-5.5304024133840155,4.070133466079627,-1.2110303012265806,-8.19643350858459,0.8418783166171804,-1.6538926093994337,-5.5304024133840155,4.070133466079627,-1.2110303012265806,-8.19643350858459,0.8418783166171812,-1.6538926093994337,-4.644551970140608,-4.6347721676065765,-0.03488710454023791,-5.5304024133840155,4.070133466079627,-1.2110303012265806,-5.5304024133840155,4.070133466079627,-1.2110303012265806,nan,-4.644551970140608,nan,-4.6347721676065765,False,15.948248544856062,a11609b0034b81cf,,1.4545136852521448,1.8974311360777127,-0.00140709431001651,dither_mag,-366.0791660695096,13,-4.612279849264952,-8.149486786160312,0.9995642063196931,1.0006604726591783,0.0,,,,,,,
33,33660,0,8,3502,-5.901813722940616,-5.020493590643605,260.3234609348602,252.65942330062734,0.9705595584558144,1.1945302333833474,0.0,-308.6700093544711,-308.6700093544711,-308.6700093544711,-411.31010691497164,122.14556268486794,phase,-62.197330021369524,dither_fold,0.9984038142485425,-173.0755904856688,-62.197330021369524,-0.3066262033247438,-0.5316244709561132,282.4375,-15.616672996446614,6.550699790073528,-6.289696513499558,3.917533835801768,-1.337158889285641,-8.55953275082713,4.720263673755125,-1.7142080981440415,-6.289696513499557,3.917533835801768,-1.3371588892856408,-8.559532750827131,4.720263673755125,-1.7142080981440417,-4.832980143894902,-4.8154921772802775,-0.6665722607947893,-6.289696513499558,3.917533835801768,-1.337158889285641,-6.289696513499557,3.917533835801768,-1.3371588892856408,nan,-4.832980143894902,nan,-4.8154921772802775,False,15.396303917569371,fa83f51e220801fc,,-5.901813722940616,-5.020493590643605,-0.0015961857514574795,dither_mag,-308.6700093544711,14,-6.678815235355556,-9.905499744337535,0.9992849955445291,1.0009404365315107,0.0,,,,,,,
34,34680,0,8,662,-0.6207406147700529,-3.414374908317977,259.6645794362694,252.85514357661836,0.973776031084277,1.5666485959851906,0.0,-8.41083558949613,-8.41083558949613,-8.41083558949613,-462.5434909682996,116.70776384075083,phase,-67.499871457316,dither_fold,1.0036835866124048,-177.41313356044,-67.499871457316,-0.3142510632708796,-0.5448881368994516,282.5,-15.564602238701568,6.822410075340759,-6.267497681736028,3.6662858803859133,-1.3334713757036591,-8.675933912192926,0.7350111325487385,-1.7335438392347053,-6.267497681736028,3.666285880385913,-1.3334713757036591,-8.675933912192924,0.7350111325487385,-1.7335438392347051,-5.230300870544042,-5.203123858815943,1.1608026480469427,-6.267497681736028,3.6662858803859133,-1.3334713757036591,-6.267497681736028,3.666285880385913,-1.3334713757036591,nan,-5.230300870544042,nan,-5.203123858815943,False,15.446559697296934,3db10bfa3d5611a7,,-0.6207406147700529,-3.414374908317977,0.0036835866124047545,dither_mag,-8.41083558949613,15,-6.896229902981111,-11.099408167152733,0.9999291622900529,1.000297570694931,0.0,,,,,,,
35,35700,0,8,426,1.7294407180155815,1.4331678423700018,258.68481680515924,249.47113437875285,0.9643825929167458,1.326392141146712,0.0,-35.349382745122995,-35.349382745122995,-35.349382745122995,-277.56374811352816,121.17458369713196,phase,-66.04280315474138,dither_fold,1.0003684345039348,-195.97260619266092,-66.04280315474138,-0.3487604387273757,-0.6035248267778349,283.5,-15.264367854817865,7.089432702018081,-7.309796904068425,3.13146419988722,-1.5066107814067153,-9.269243596483182,0.17758610230910507,-1.832100265196542,-7.309796904068425,3.131464199887219,-1.5066107814067153,-9.269243596483182,0.17758610230910507,-1.832100265196542,-7.638586461625014,-7.62999671506565,-1.0450746487005311,-7.309796904068425,3.13146419988722,-1.5066107814067153,-7.309796904068425,3.131464199887219,-1.5066107814067153,nan,-7.638586461625014,nan,-7.62999671506565,False,16.267486479228367,0ace4adaf099c224,,1.7294407180155815,1.4331678423700018,0.00036843450393475585,dither_mag,-35.349382745122995,16,-6.290882770271054,-10.597948641982617,0.9999936337609066,1.0002330992240773,0.0,,,,,,,
36,36720,0,7,2390,-0.3757815040654767,2.5152014635265667,259.68070806212137,250.90212045794465,0.9661946870459215,1.2962653650878757,0.0,-270.29300342776145,-270.29300342776145,-270.29300342776145,-414.04586313348136,118.24961828237643,phase,-60.90287153663756,dither_fold,0.9967877203608001,-186.04795416486246,-60.90287153663756,-0.3472754598426412,-0.5891378002569624,285.0,-15.543680052523802,6.810020263822555,-5.5722949229456,5.156344657761592,-1.2179891898580733,-8.380822643753218,1.0358082326040325,-1.6845220338460496,-5.572294922945597,5.156344657761592,-1.2179891898580726,-8.380822643753215,1.0358082326040348,-1.684522033846049,-7.522247609413211,-7.516864703898783,-2.0697858484416103,-5.5722949229456,5.156344657761592,-1.2179891898580733,-5.572294922945597,5.156344657761592,-1.2179891898580726,nan,-7.522247609413211,nan,-7.516864703898783,False,19.520733519305555,79d2750c4a0f5125,,-0.3757815040654767,2.5152014635265667,-0.0032122796391999,dither_mag,-270.29300342776145,17,-6.422407134009517,-9.717833283955374,0.999431488402821,1.000797191218647,0.0,,,,,,,
37,37740,0,8,3026,-4.5749904513590085,-3.034583932724141,259.95795109130313,252.9544255870317,0.9730590063705663,0.8178484779690052,0.0,-166.55303325689817,-166.55303325689817,-166.55303325689817,-226.99519000637878,126.50133234713792,phase,-67.82561970370172,dither_fold,1.0034003994038905,-173.91674805630407,-67.82561970370172,-0.29407152303185086,-0.5201632955050461,282.875,-15.504300734016942,6.382693770547503,-6.149289100059407,2.9446444720577363,-1.3138353986809648,-8.274526974977421,1.7008975430411604,-1.6668649460095386,-6.149289100059408,2.9446444720577363,-1.313835398680965,-8.274526974977421,1.7008975430411604,-1.6668649460095386,-4.500893415349616,-4.479214187000011,-0.7848162421879867,-6.149289100059407,2.9446444720577363,-1.3138353986809648,-6.149289100059408,2.9446444720577363,-1.313835398680965,nan,-4.500893415349616,nan,-4.479214187000011,False,13.845241725115708,ddb16369e035a657,,-4.5749904513590085,-3.034583932724141,0.003400399403890475,dither_mag,-166.55303325689817,18,-8.024564637106188,-10.779091634570996,1.000026219994365,1.0002036651641129,0.0,,,,,,,
38,38760,0,8,8006,9.87482354813535,13.048415267743053,261.2022027925899,254.61983699903718,0.9747997309242468,1.4866571134094142,0.0,-275.273742270606,-275.273742270606,-275.273742270606,-538.3656654261712,129.18607108077438,phase,-65.03790773513226,dither_fold,0.9970904731082547,-172.57214104945018,-65.03790773513226,-0.29779905314813654,-0.5221428365124218,283.0,-15.498991228851688,7.383221838554826,-6.0679978964815104,3.9267036060138487,-1.3003318764919454,-8.155530262384582,1.0982849165303674,-1.6470980502299972,-6.06799789648151,3.9267036060138487,-1.3003318764919451,-8.155530262384582,1.0982849165303674,-1.6470980502299972,-5.715492580562245,-5.712368399113443,-0.4285024183412691,-6.0679978964815104,3.9267036060138487,-1.3003318764919454,-6.06799789648151,3.9267036060138487,-1.3003318764919451,nan,-5.715492580562245,nan,-5.712368399113443,False,15.828357974620209,923a80cac0303f46,,9.87482354813535,13.048415267743053,-0.0029095268917452843,dither_mag,-275.273742270606,19,-4.568467014119015,-6.213076229137817,0.9995170394379483,1.000714422130921,0.0,,,,,,,
39,39780,0,8,5366,3.1502781521850522,3.8825146699915267,258.1839857790097,250.61220520498006,0.970672927094283,1.3975243895055356,0.0,-177.28421576075368,-177.28421576075368,-177.28421576075368,-405.47441880094823,110.91943190710454,phase,-55.63041782766684,dither_fold,1.0018690054709771,-186.0732812826893,-55.63041782766684,-0.36037286571456484,-0.6022681313820609,283.6875,-15.466701647023786,6.804707393607693,-6.6776855873984795,5.030892351407185,-1.4016089015612094,-9.363764816166357,0.01699182163182916,-1.8478014644794614,-6.677685587398479,5.030892351407185,-1.4016089015612092,-9.363764816166357,0.016991821631831078,-1.8478014644794614,-7.48647937420364,-7.459984818975663,0.11997275291748877,-6.6776855873984795,5.030892351407185,-1.4016089015612094,-6.677685587398479,5.030892351407185,-1.4016089015612092,nan,-7.48647937420364,nan,-7.459984818975663,False,15.475059534151866,132940368e8ac33c,,3.1502781521850522,3.8825146699915267,0.0018690054709771253,dither_mag,-177.28421576075368,20,-3.465336892510699,-4.855166215606249,0.9998439574305811,1.0003877231054636,0.0,20,-64.15060301521898,0.8479702517030387,-64.15060301521898,move+1:OK,1,26
40,40800,0,8,6018,-2.034345613430098,-2.8959561783384373,261.394178652675,255.1181072374011,0.9759900107660271,1.3690020005270116,0.0,-162.1944318127475,-162.1944318127475,-162.1944318127475,-374.61916139571446,114.01902211532264,phase,-59.12343246726243,dither_fold,0.9995311543337191,-161.3177277005695,-59.12343246726243,-0.30721777973184045,-0.5169308257425808,283.5,-16.00990266561771,6.917325890389678,-5.917260701724403,4.438903202980504,-1.275292475369502,-8.24379600507252,1.2121523945872683,-1.6617601337329768,-5.917260701724399,4.438903202980506,-1.2752924753695016,-8.243796005072522,1.212152394587269,-1.661760133732977,-5.910772765731891,-5.9032785767045315,0.8610424148193632,-5.917260701724403,4.438903202980504,-1.275292475369502,-5.917260701724399,4.438903202980506,-1.2752924753695016,nan,-5.910772765731891,nan,-5.9032785767045315,False,16.293734323006547,6d34edb2adc1f257,,-2.034345613430098,-2.8959561783384373,-0.00046884566628091484,dither_mag,-162.1944318127475,1,-4.177468980131951,-5.868358040144062,0.9997619222419614,1.0004698414097761,0.0,,,,,,,
